0.00000000e+000	4.91963012e-001	
1.66722241e-002	4.93006516e-001	
3.33444481e-002	4.94078391e-001	
5.00166722e-002	4.95178453e-001	
6.66888963e-002	4.96306513e-001	
8.33611204e-002	4.97462382e-001	
1.00033344e-001	4.98645866e-001	
1.16705569e-001	4.99856770e-001	
1.33377793e-001	5.01094893e-001	
1.50050017e-001	5.02360036e-001	
1.66722241e-001	5.03651994e-001	
1.83394465e-001	5.04970561e-001	
2.00066689e-001	5.06315531e-001	
2.16738913e-001	5.07686692e-001	
2.33411137e-001	5.09366038e-001	
2.50083361e-001	5.11173331e-001	
2.66755585e-001	5.12996854e-001	
2.83427809e-001	5.14836433e-001	
3.00100033e-001	5.16691899e-001	
3.16772257e-001	5.18563079e-001	
3.33444481e-001	5.20449805e-001	
3.50116706e-001	5.22351907e-001	
3.66788930e-001	5.24269220e-001	
3.83461154e-001	5.23802794e-001	
4.00133378e-001	5.23232134e-001	
4.16805602e-001	5.22677721e-001	
4.33477826e-001	5.22139607e-001	
4.50150050e-001	5.21850778e-001	
4.66822274e-001	5.21843570e-001	
4.83494498e-001	5.21855262e-001	
5.00166722e-001	5.21885853e-001	
5.16838946e-001	5.21935338e-001	
5.33511170e-001	5.22003714e-001	
5.50183394e-001	5.22090971e-001	
5.66855619e-001	5.22197102e-001	
5.83527843e-001	5.22322093e-001	
6.00200067e-001	5.22465933e-001	
6.16872291e-001	5.22628605e-001	
6.33544515e-001	5.22810091e-001	
6.50216739e-001	5.23010373e-001	
6.66888963e-001	5.23229428e-001	
6.83561187e-001	5.23467232e-001	
7.00233411e-001	5.23723762e-001	
7.16905635e-001	5.23998988e-001	
7.33577859e-001	5.24292882e-001	
7.50250083e-001	5.24605411e-001	
7.66922307e-001	5.24936544e-001	
7.83594532e-001	5.25286244e-001	
8.00266756e-001	5.25654474e-001	
8.16938980e-001	5.26041197e-001	
8.33611204e-001	5.26446370e-001	
8.50283428e-001	5.26869951e-001	
8.66955652e-001	5.27181805e-001	
8.83627876e-001	5.26631440e-001	
9.00300100e-001	5.26093562e-001	
9.16972324e-001	5.25568208e-001	
9.33644548e-001	5.25055417e-001	
9.50316772e-001	5.24555225e-001	
9.66988996e-001	5.24067668e-001	
9.83661220e-001	5.23592782e-001	
1.00033344e+000	5.23130600e-001	
1.01700567e+000	5.22681158e-001	
1.03367789e+000	5.22244487e-001	
1.05035012e+000	5.21820621e-001	
1.06702234e+000	5.21409589e-001	
1.08369456e+000	5.21011422e-001	
1.10036679e+000	5.20626150e-001	
1.11703901e+000	5.20253802e-001	
1.13371124e+000	5.19894405e-001	
1.15038346e+000	5.19547987e-001	
1.16705569e+000	5.19336025e-001	
1.18372791e+000	5.19556369e-001	
1.20040013e+000	5.19784111e-001	
1.21707236e+000	5.20019240e-001	
1.23374458e+000	5.20261747e-001	
1.25041681e+000	5.20511621e-001	
1.26708903e+000	5.20768851e-001	
1.28376125e+000	5.21033428e-001	
1.30043348e+000	5.21305339e-001	
1.31710570e+000	5.21584573e-001	
1.33377793e+000	5.21871119e-001	
1.35045015e+000	5.22164963e-001	
1.36712237e+000	5.22466095e-001	
1.38379460e+000	5.22774502e-001	
1.40046682e+000	5.23090170e-001	
1.41713905e+000	5.23413086e-001	
1.43381127e+000	5.23743238e-001	
1.45048349e+000	5.23161082e-001	
1.46715572e+000	5.22522748e-001	
1.48382794e+000	5.21890956e-001	
1.50050017e+000	5.21265729e-001	
1.51717239e+000	5.20647090e-001	
1.53384461e+000	5.20035064e-001	
1.55051684e+000	5.19429674e-001	
1.56718906e+000	5.18830943e-001	
1.58386129e+000	5.18238893e-001	
1.60053351e+000	5.17653549e-001	
1.61720574e+000	5.17074932e-001	
1.63387796e+000	5.16503065e-001	
1.65055018e+000	5.15937971e-001	
1.66722241e+000	5.15379673e-001	
1.68389463e+000	5.14828191e-001	
1.70056686e+000	5.14283548e-001	
1.71723908e+000	5.13745767e-001	
1.73391130e+000	5.13214867e-001	
1.75058353e+000	5.12690872e-001	
1.76725575e+000	5.12173801e-001	
1.78392798e+000	5.11663676e-001	
1.80060020e+000	5.11160518e-001	
1.81727242e+000	5.10664347e-001	
1.83394465e+000	5.10175184e-001	
1.85061687e+000	5.09693049e-001	
1.86728910e+000	5.09217962e-001	
1.88396132e+000	5.08783109e-001	
1.90063354e+000	5.09181716e-001	
1.91730577e+000	5.09584229e-001	
1.93397799e+000	5.09990640e-001	
1.95065022e+000	5.10400939e-001	
1.96732244e+000	5.10815117e-001	
1.98399466e+000	5.11233165e-001	
2.00066689e+000	5.11655073e-001	
2.01733911e+000	5.12080832e-001	
2.03401134e+000	5.12510431e-001	
2.05068356e+000	5.12943862e-001	
2.06735579e+000	5.13381115e-001	
2.08402801e+000	5.13822180e-001	
2.10070023e+000	5.14267046e-001	
2.11737246e+000	5.14715705e-001	
2.13404468e+000	5.15168146e-001	
2.15071691e+000	5.15624359e-001	
2.16738913e+000	5.16084335e-001	
2.18406135e+000	5.16548063e-001	
2.20073358e+000	5.17015534e-001	
2.21740580e+000	5.17486736e-001	
2.23407803e+000	5.17961660e-001	
